Customer ID,Gender,Age,Transaction Amount,Transaction Date,Category
729214,F,53,391.76,2023-08-08,Market
629888,M,42,177.22,2023-09-22,Clothing
351565,F,65,2859.57,2023-02-06,Travel
204215,F,28,816.07,2023-02-25,Electronics
267303,M,26,157.19,2023-03-26,Electronics
342001,M,41,92.62,2023-02-04,Restaurant
377210,F,42,2381.61,2023-08-08,Travel
731305,M,54,62.34,2023-09-04,Restaurant
288871,M,64,214.6,2023-02-18,Clothing
484073,,36,332.9,2023-08-18,Electronics
545592,M,44,15.06,2023-10-07,Restaurant
267770,F,38,123.36,2023-01-04,Market
398947,M,70,1159.37,2023-07-31,Travel
141707,M,44,483.27,2023-03-12,Electronics
336598,F,34,67.4,2023-02-01,Restaurant
887044,M,69,981.47,2023-04-19,Electronics
770001,M,40,176.72,2023-07-05,Cosmetic
469245,F,53,311.83,2023-07-01,Market
515564,F,32,64,2023-03-28,Cosmetic
214947,M,65,76.07,2023-03-08,Cosmetic
666923,F,20,24.49,2023-06-30,Restaurant
244860,F,73,174.36,2023-07-23,Cosmetic
760684,F,55,13.85,2023-05-22,Restaurant
135311,F,55,180.23,2023-08-20,Clothing
720279,F,44,2626.79,2023-07-24,Travel
491445,F,21,93.92,2023-10-07,Clothing
452357,F,43,2414.13,2023-03-21,Travel
668275,M,46,381.72,2023-05-07,Travel
782283,M,19,15.35,2023-07-08,Restaurant
508738,M,43,433.07,2023-02-04,Travel
935189,F,19,131.27,2023-06-07,Clothing
749215,F,22,278.25,2023-07-05,Market
56743,M,37,286.04,2023-02-26,Clothing
896151,M,44,82.58,2023-01-08,Clothing
978305,F,69,10.11,2023-03-07,Cosmetic
104387,M,59,1539.72,2023-10-01,Travel
909631,F,71,69.32,2023-06-05,Clothing
545327,M,52,77.88,2023-05-24,Restaurant
656202,M,44,66.7,2023-05-12,Clothing
951453,M,63,181.08,2023-05-13,Clothing
380756,F,19,321.81,2023-01-28,Electronics
644791,F,49,621.64,2023-05-16,Electronics
119670,F,26,75.1,2023-04-15,Restaurant
930335,M,28,168.87,2023-09-21,Travel
35205,F,66,119.7,2023-04-04,Market
315137,F,30,37.77,2023-05-04,Clothing
509368,,27,15.94,2023-07-04,Restaurant
108979,F,34,322.51,2023-06-24,Market
399588,F,23,66.14,2023-08-02,Restaurant
322032,M,61,257.58,2023-07-12,Market
334574,F,28,38.05,2023-04-30,Clothing
724099,M,66,268.27,2023-03-21,Clothing
585709,F,48,67.57,2023-03-23,Restaurant
319325,F,49,709.4,2023-09-15,Electronics
912661,F,31,368.4,2023-09-04,Market
297172,F,19,827.24,2023-10-03,Electronics
548845,M,32,117.44,2023-05-18,Electronics
140009,M,48,844.75,2023-04-25,Travel
296032,M,49,152.92,2023-08-28,Cosmetic
224293,M,21,74.65,2023-07-11,Clothing
633472,M,48,2653.79,2023-10-01,Travel
148760,F,70,350.12,2023-07-12,Market
40026,F,23,66.35,2023-04-23,Cosmetic
37595,F,34,232.17,2023-07-13,Travel
771175,F,74,132.24,2023-06-19,Electronics
240521,F,28,2940.85,2023-09-04,Travel
238589,F,33,48.05,2023-02-18,Clothing
60081,,56,95.32,2023-03-25,Restaurant
578655,M,28,183.44,2023-07-26,Cosmetic
176024,F,71,202.44,2023-03-08,Market
303100,F,38,815.77,2023-09-08,Travel
803070,M,22,57.71,2023-05-27,Restaurant
882854,,57,129.25,2023-07-07,Cosmetic
246662,F,48,31.85,2023-08-18,Restaurant
350298,F,43,771.73,2023-06-21,Electronics
329319,,63,174.64,2023-04-19,Clothing
179629,M,62,271.79,2023-08-14,Electronics
395270,F,59,10.9,2023-03-20,Restaurant
962238,M,51,300.2,2023-07-04,Market
616744,F,41,2952.4,2023-10-12,Travel
29812,M,52,1855.3,2023-04-06,Travel
439869,M,23,30.73,2023-07-06,Restaurant
528637,F,52,268.72,2023-09-06,Clothing
122504,F,36,77.02,2023-09-26,Restaurant
437029,M,64,154.65,2023-05-09,Travel
703862,M,27,24.6,2023-05-04,Market
488927,M,68,478.76,2023-01-16,Travel
211735,F,19,589.65,2023-07-24,Electronics
922418,F,63,99.18,2023-07-14,Electronics
472853,M,27,133.49,2023-02-18,Clothing
127059,F,30,156.07,2023-07-25,Travel
897874,M,54,1296.09,2023-08-19,Travel
850357,M,32,245.98,2023-10-05,Electronics
625818,,70,57.52,2023-09-02,Clothing
535784,F,21,28.47,2023-06-25,Restaurant
27227,M,73,123.52,2023-07-27,Clothing
243859,F,23,948.63,2023-02-24,Electronics
457726,M,54,185.66,2023-01-11,Cosmetic
771746,F,55,33.55,2023-06-11,Cosmetic
722658,F,30,36.44,2023-02-22,Clothing
799066,F,37,81.3,2023-05-07,Electronics
85475,F,54,587.41,2023-02-17,Travel
160319,M,40,91.4,2023-10-14,Restaurant
500327,F,35,72.45,2023-09-19,Cosmetic
947855,,72,72.7,2023-07-12,Cosmetic
889059,F,50,66.15,2023-01-09,Restaurant
634310,M,47,58.26,2023-10-06,Clothing
549768,F,42,315.71,2023-01-10,Electronics
863101,F,33,128.8,2023-02-27,Cosmetic
222474,F,71,59.18,2023-08-13,Restaurant
574671,F,20,97.87,2023-07-02,Market
220078,M,57,361.62,2023-09-03,Market
448255,M,68,227.54,2023-06-14,Market
162829,F,72,66.72,2023-07-03,Restaurant
277571,F,62,2001.85,2023-01-17,Travel
282820,F,70,1482.92,2023-07-20,Travel
873539,M,27,90.81,2023-06-20,Restaurant
754684,M,69,164.33,2023-06-20,Clothing
659350,F,18,211.84,2023-04-14,Clothing
387628,M,60,25.76,2023-04-22,Cosmetic
290174,M,60,683.79,2023-04-14,Travel
540466,F,28,109.99,2023-09-16,Clothing
866434,,64,75.77,2023-10-05,Restaurant
836134,F,54,593.03,2023-08-04,Electronics
207123,,25,458.38,2023-05-13,Electronics
977888,,36,1665.18,2023-02-15,Travel
212087,M,46,481.76,2023-03-13,Market
450189,M,50,1654.28,2023-08-06,Travel
988135,F,48,735.38,2023-09-07,Electronics
815002,F,71,43.88,2023-02-28,Restaurant
234927,M,51,84.02,2023-02-26,Clothing
283249,F,67,11.76,2023-08-29,Cosmetic
267089,F,60,132.6,2023-06-11,Clothing
906886,M,42,605.31,2023-04-14,Electronics
61750,F,32,149.27,2023-03-03,Cosmetic
847366,M,66,287.16,2023-05-30,Market
694836,F,64,17.69,2023-10-14,Restaurant
194692,F,23,151.01,2023-09-16,Clothing
764914,F,32,59.28,2023-06-13,Cosmetic
453727,M,64,273.08,2023-04-15,Market
904277,F,54,420.59,2023-05-30,Electronics
694852,M,24,2632.51,2023-05-29,Travel
756942,F,72,15.29,2023-10-03,Restaurant
720701,M,68,19.57,2023-01-20,Cosmetic
812160,F,19,70.36,2023-04-09,Restaurant
197338,F,46,395.62,2023-09-08,Market
214614,M,33,80.71,2023-04-12,Market
220769,F,57,346.51,2023-07-04,Travel
527602,M,50,406.27,2023-10-05,Travel
701651,M,74,39.64,2023-09-08,Cosmetic
411115,M,61,418.4,2023-04-19,Electronics
126180,,48,70.95,2023-09-30,Clothing
268614,M,28,53.66,2023-10-08,Market
476822,M,61,281.68,2023-03-17,Clothing
814599,M,22,2091.45,2023-06-12,Travel
756369,F,52,907.44,2023-01-02,Travel
220346,M,73,2012.18,2023-09-17,Travel
774946,F,65,48.96,2023-01-14,Cosmetic
955583,F,70,160.24,2023-08-17,Electronics
122055,F,22,147.72,2023-02-07,Electronics
719174,F,22,66.42,2023-10-02,Restaurant
65028,M,37,175.82,2023-03-04,Electronics
937336,M,20,208.32,2023-05-28,Market
829815,F,48,569.62,2023-01-13,Travel
185563,F,24,184.81,2023-03-21,Travel
122910,M,62,81.41,2023-01-11,Cosmetic
93841,F,27,185.57,2023-03-21,Electronics
741706,M,64,109.22,2023-09-02,Electronics
421946,M,30,217.02,2023-08-26,Electronics
573048,F,75,1707.98,2023-03-11,Travel
510537,F,33,133.67,2023-03-24,Travel
538090,M,75,381.85,2023-01-15,Market
849583,M,49,131.83,2023-02-16,Cosmetic
53253,M,32,12.04,2023-06-05,Cosmetic
258335,F,60,686.57,2023-07-21,Electronics
347800,M,49,172.39,2023-04-21,Clothing
104755,,39,29.29,2023-06-14,Clothing
864470,M,59,158.13,2023-05-25,Cosmetic
906817,M,61,115.85,2023-01-17,Clothing
632803,M,31,1773.2,2023-09-26,Travel
111170,F,68,198.32,2023-03-29,Cosmetic
491849,M,62,43.71,2023-05-16,Clothing
602044,M,53,345.97,2023-10-07,Travel
555592,F,69,337.08,2023-06-28,Market
483985,,53,117.47,2023-05-13,Electronics
304439,F,51,1893.23,2023-03-02,Travel
239591,F,64,25.25,2023-08-06,Clothing
291216,,37,842.62,2023-03-12,Electronics
626154,M,63,251.75,2023-06-23,Clothing
457367,M,48,1056.84,2023-03-03,Travel
794861,F,75,23.4,2023-06-06,Restaurant
807732,M,38,125.32,2023-08-29,Clothing
782365,F,71,33.27,2023-07-24,Cosmetic
487823,F,67,313.68,2023-09-30,Electronics
684731,M,22,122.43,2023-05-04,Electronics
848595,M,19,58.04,2023-08-18,Cosmetic
899181,F,40,915.28,2023-03-06,Electronics
542631,M,39,105.25,2023-06-18,Cosmetic
385887,M,39,401.76,2023-01-08,Market
853196,M,71,47.11,2023-05-13,Cosmetic
101277,M,33,276.56,2023-03-26,Clothing
693812,M,37,69.09,2023-09-08,Restaurant
318598,M,74,100.47,2023-07-17,Clothing
877300,F,53,87.96,2023-05-01,Restaurant
305701,M,41,48.69,2023-07-15,Cosmetic
832584,,37,221.53,2023-07-19,Clothing
167689,M,45,358.12,2023-03-31,Electronics
280677,M,56,195.61,2023-08-05,Cosmetic
846499,,42,30.22,2023-09-30,Cosmetic
756951,F,58,274.78,2023-07-03,Clothing
32464,M,33,1714.03,2023-03-05,Travel
507891,M,43,531.5,2023-04-16,Electronics
752084,F,69,918.79,2023-01-03,Electronics
899168,M,29,62.19,2023-01-18,Electronics
120614,F,37,72.42,2023-09-27,Clothing
241550,M,27,1105.32,2023-06-10,Travel
713011,M,41,339.91,2023-01-06,Market
730968,M,71,468.06,2023-03-11,Market
832757,M,47,819.29,2023-04-17,Electronics
439825,,45,821.66,2023-06-21,Electronics
950957,M,37,292.72,2023-03-12,Clothing
623919,,59,189.6,2023-07-06,Cosmetic
23334,M,71,77.23,2023-10-14,Restaurant
338957,F,44,995.17,2023-01-17,Electronics
250995,M,45,95.76,2023-05-13,Restaurant
502486,M,45,53.83,2023-09-10,Market
653210,M,69,97.85,2023-04-26,Restaurant
648349,F,39,20.39,2023-01-17,Restaurant
985839,F,28,37.42,2023-02-05,Clothing
296543,M,26,15.3,2023-01-19,Cosmetic
18903,M,23,1760.79,2023-06-16,Travel
554844,M,67,169.65,2023-01-27,Electronics
208875,M,59,35.66,2023-02-15,Restaurant
324797,F,56,81.46,2023-08-02,Cosmetic
916758,F,26,70.51,2023-01-21,Restaurant
126457,F,51,64.12,2023-06-24,Cosmetic
628192,F,51,996.94,2023-07-16,Travel
367657,F,73,675.49,2023-03-15,Travel
64119,F,63,140.25,2023-03-14,Market
8255,F,46,2998.48,2023-05-28,Travel
668158,,62,110.05,2023-02-06,Cosmetic
859427,M,36,191.81,2023-01-29,Cosmetic
287303,F,44,63.72,2023-06-12,Cosmetic
697688,M,66,317.14,2023-01-23,Electronics
321638,,61,2496.12,2023-05-28,Travel
897729,F,28,730.96,2023-09-12,Electronics
655174,F,65,723.16,2023-03-14,Electronics
406395,M,52,99.07,2023-05-22,Restaurant
291491,F,31,55.81,2023-07-17,Restaurant
157484,M,18,92.39,2023-08-23,Restaurant
294594,M,55,763.4,2023-01-31,Electronics
568329,F,53,456.28,2023-09-16,Market
868571,,32,949.81,2023-03-23,Electronics
946520,M,41,742.14,2023-05-27,Electronics
476535,F,30,142.1,2023-06-28,Clothing
828800,F,39,121.15,2023-10-07,Clothing
236177,,70,329.64,2023-05-30,Electronics
988988,M,55,101.12,2023-01-03,Clothing
308392,F,24,248.06,2023-01-04,Market
642261,M,73,176.12,2023-05-05,Clothing
651320,M,54,160.26,2023-05-06,Cosmetic
6858,F,69,47.78,2023-05-17,Clothing
449660,M,64,112.71,2023-01-18,Market
155084,M,24,207.81,2023-03-20,Clothing
521800,M,56,122.44,2023-02-22,Clothing
927669,M,21,399.95,2023-02-07,Market
965806,M,61,156.91,2023-05-19,Cosmetic
425373,F,48,71.26,2023-04-27,Electronics
134932,F,50,492.63,2023-06-19,Market
150727,F,43,361.74,2023-03-10,Market
404656,,57,290.18,2023-09-05,Market
388380,F,50,39.19,2023-01-11,Cosmetic
149535,,19,159.28,2023-06-09,Cosmetic
962243,F,45,63.04,2023-09-17,Restaurant
279802,M,63,443.69,2023-01-17,Electronics
737633,M,26,989.68,2023-07-31,Electronics
918547,F,36,64.57,2023-08-30,Restaurant
99777,M,33,186.14,2023-08-05,Cosmetic
5707,F,36,955.38,2023-05-30,Electronics
742980,M,54,20.31,2023-03-18,Cosmetic
740336,F,45,896.65,2023-04-26,Electronics
284186,M,56,134.58,2023-07-07,Clothing
38620,,48,1050.57,2023-10-09,Travel
773008,M,69,241.19,2023-04-10,Electronics
863689,F,19,703.95,2023-09-06,Travel
942496,M,65,54.6,2023-05-02,Restaurant
208179,M,49,848.76,2023-03-25,Electronics
424375,,38,230.52,2023-06-09,Clothing
575366,F,24,87.69,2023-05-24,Electronics
364473,M,38,77,2023-01-25,Clothing
980125,F,25,196.14,2023-01-21,Cosmetic
455436,M,24,350.59,2023-02-17,Electronics
305073,F,24,200.32,2023-03-10,Market
446842,F,41,110.51,2023-09-06,Market
920613,F,22,170.2,2023-04-29,Clothing
633645,F,64,500.5,2023-01-03,Electronics
496011,F,60,54.09,2023-05-11,Electronics
169769,F,71,136.68,2023-07-17,Market
79207,,50,118.46,2023-10-04,Cosmetic
36633,F,61,199.33,2023-06-25,Cosmetic
341803,F,31,57.43,2023-03-14,Restaurant
480373,F,62,41.83,2023-02-24,Cosmetic
894775,F,70,1299.35,2023-07-24,Travel
911956,M,21,1215.98,2023-07-29,Travel
655434,F,60,352.39,2023-08-24,Market
367071,M,67,24.9,2023-10-07,Restaurant
324528,F,40,280.73,2023-07-09,Market
297983,,36,40.2,2023-01-04,Cosmetic
23617,M,51,287.68,2023-05-11,Clothing
213021,M,59,149.48,2023-08-12,Clothing
334697,F,51,34.68,2023-06-29,Restaurant
213513,F,67,64.23,2023-05-17,Clothing
855044,F,61,593.73,2023-05-30,Electronics
56888,F,55,706.7,2023-08-02,Travel
762801,M,22,162.62,2023-04-12,Clothing
452571,,65,989.94,2023-09-02,Travel
623716,M,68,158.2,2023-08-16,Cosmetic
99647,F,35,2266.35,2023-03-14,Travel
952890,F,39,468.1,2023-06-26,Market
602824,F,51,35.6,2023-07-12,Restaurant
584744,F,55,22.12,2023-04-13,Cosmetic
770059,M,64,478.71,2023-03-10,Market
267066,M,34,174.41,2023-09-27,Clothing
85970,,29,44.54,2023-06-21,Restaurant
559943,F,65,59.69,2023-02-23,Electronics
195592,M,31,562.15,2023-03-22,Electronics
769191,,65,113.82,2023-03-24,Clothing
872166,M,58,88.66,2023-03-28,Cosmetic
330441,F,44,1244.33,2023-06-11,Travel
493574,F,70,754.14,2023-03-31,Electronics
214672,F,35,635.9,2023-08-28,Electronics
573362,M,71,83.07,2023-01-01,Market
994785,F,69,143.3,2023-06-20,Cosmetic
54523,M,26,198.53,2023-07-06,Cosmetic
711773,M,68,2933.2,2023-07-02,Travel
335864,F,48,136.06,2023-05-24,Clothing
616854,F,44,2679.71,2023-03-27,Travel
7432,F,31,47.78,2023-04-10,Restaurant
405595,M,48,23.45,2023-10-14,Market
763071,F,41,127.96,2023-08-28,Cosmetic
191024,F,42,64.35,2023-09-11,Restaurant
383146,F,22,88.34,2023-08-31,Restaurant
819858,M,55,414.38,2023-05-28,Market
900837,F,21,223.87,2023-02-28,Clothing
940884,M,28,100.49,2023-03-19,Electronics
657313,F,32,165.32,2023-02-14,Clothing
256086,F,18,73.56,2023-06-18,Clothing
200146,M,67,1343.2,2023-10-04,Travel
579111,F,75,20.62,2023-03-08,Restaurant
778693,M,56,111.5,2023-07-07,Clothing
184886,F,60,61.1,2023-04-14,Cosmetic
52771,M,23,156.84,2023-03-15,Cosmetic
225144,M,71,191.9,2023-02-08,Clothing
432955,M,53,2773.21,2023-06-29,Travel
679412,F,19,41.58,2023-02-06,Clothing
551954,M,35,162.83,2023-06-16,Cosmetic
545572,M,52,1037.81,2023-10-08,Travel
451293,M,19,50.74,2023-01-24,Restaurant
104560,M,67,111.47,2023-07-07,Cosmetic
346262,F,52,44.85,2023-02-01,Cosmetic
277453,F,60,494.19,2023-03-06,Electronics
722305,M,25,59.71,2023-04-26,Restaurant
12774,F,23,246.35,2023-05-15,Clothing
269463,F,68,369.68,2023-10-09,Electronics
119268,F,52,61.19,2023-05-08,Restaurant
767888,F,42,68.27,2023-09-20,Clothing
850601,F,57,80.21,2023-08-13,Restaurant
37660,M,40,92.84,2023-09-26,Restaurant
564771,M,74,807.09,2023-04-03,Electronics
104445,F,28,498.44,2023-01-16,Travel
140761,M,18,82.67,2023-05-06,Restaurant
238419,F,57,183.58,2023-08-16,Cosmetic
593298,F,42,961.47,2023-06-26,Travel
612598,,33,17.07,2023-06-25,Cosmetic
261071,M,66,268.29,2023-01-20,Clothing
762471,M,30,273.28,2023-06-04,Clothing
580760,M,28,26.82,2023-02-09,Cosmetic
4842,M,58,792.04,2023-08-19,Electronics
246750,M,29,25.76,2023-08-28,Restaurant
561310,,63,208.54,2023-06-05,Clothing
648853,M,67,85.04,2023-03-27,Restaurant
75826,M,31,31.75,2023-05-22,Cosmetic
10126,F,28,110.98,2023-07-12,Clothing
173139,M,35,172.3,2023-04-09,Cosmetic
756929,M,51,2826.36,2023-05-12,Travel
626868,M,73,177.98,2023-09-28,Cosmetic
391153,F,25,17.86,2023-04-11,Restaurant
57675,F,65,450.69,2023-07-29,Market
473622,M,18,1338.51,2023-01-28,Travel
930583,M,23,19.81,2023-09-29,Restaurant
751784,M,57,75.27,2023-10-14,Market
422664,M,72,131.18,2023-05-15,Cosmetic
644042,M,45,199.95,2023-01-08,Cosmetic
646980,M,45,189.56,2023-01-28,Cosmetic
291557,M,42,68.72,2023-04-23,Cosmetic
507339,,25,83.14,2023-07-22,Restaurant
432757,,45,75.17,2023-08-26,Restaurant
256497,,58,565.02,2023-04-07,Travel
379478,M,29,188.2,2023-05-23,Clothing
822826,F,54,817.23,2023-07-16,Electronics
796060,M,46,1041.07,2023-04-24,Travel
769345,F,31,53.65,2023-10-05,Cosmetic
799740,F,18,740.65,2023-04-14,Electronics
994044,F,72,1137.14,2023-01-20,Travel
521685,F,49,118.5,2023-09-13,Clothing
17020,M,69,167.89,2023-02-07,Cosmetic
785960,,75,738.36,2023-07-31,Travel
381332,F,32,59.5,2023-07-19,Restaurant
498896,M,44,133.41,2023-07-28,Electronics
210128,,23,33.16,2023-05-23,Cosmetic
322553,F,73,32.62,2023-03-28,Restaurant
376806,F,38,511.47,2023-05-10,Travel
912714,F,41,56.06,2023-03-20,Cosmetic
52432,M,59,154.33,2023-07-30,Cosmetic
129928,M,46,70.55,2023-08-11,Restaurant
818241,M,46,103.26,2023-02-25,Electronics
673825,F,22,33.99,2023-05-14,Clothing
768573,M,53,385.98,2023-05-23,Market
708978,F,58,69.76,2023-06-01,Cosmetic
723921,F,26,903.22,2023-04-13,Travel
76900,F,45,462.2,2023-06-05,Electronics
563197,F,43,65.44,2023-07-11,Restaurant
192758,F,44,85.27,2023-05-05,Restaurant
124627,F,21,400.94,2023-02-07,Market
416736,F,32,1137.98,2023-03-29,Travel
232265,F,41,14.33,2023-09-06,Restaurant
964609,M,70,158.79,2023-01-10,Cosmetic
623621,M,71,681.52,2023-07-25,Electronics
748146,F,45,2143.9,2023-01-11,Travel
461688,,30,128.15,2023-09-16,Cosmetic
300156,F,75,68.71,2023-05-14,Restaurant
939015,F,18,36.1,2023-02-26,Clothing
313054,M,50,176.32,2023-08-09,Cosmetic
87833,M,75,235.39,2023-01-12,Clothing
481324,M,51,324.03,2023-08-12,Electronics
790181,M,64,2546.59,2023-08-16,Travel
352997,F,64,81.65,2023-02-06,Market
916796,M,38,38.83,2023-07-31,Restaurant
319315,M,21,96.71,2023-06-25,Cosmetic
184790,F,45,375.44,2023-02-26,Travel
692084,F,21,156.27,2023-03-05,Cosmetic
937545,F,34,219.86,2023-05-27,Clothing
448204,M,44,342.9,2023-08-18,Market
51780,M,55,71.59,2023-04-27,Clothing
698597,F,31,726.64,2023-06-09,Electronics
24749,M,57,1824.11,2023-06-20,Travel
631259,F,66,24.63,2023-03-10,Cosmetic
56833,F,36,99.09,2023-06-28,Cosmetic
303448,F,19,296.8,2023-03-27,Electronics
39885,F,63,453.13,2023-06-09,Electronics
861110,F,59,234.73,2023-03-20,Clothing
483223,,26,160.45,2023-07-20,Cosmetic
717859,M,47,233.53,2023-05-15,Clothing
113189,M,69,35.04,2023-05-12,Cosmetic
855422,M,55,482.6,2023-07-01,Electronics
692235,M,19,661.7,2023-01-28,Electronics
946123,M,59,949.37,2023-08-29,Travel
572724,F,63,271.04,2023-08-03,Market
269144,M,42,34.23,2023-04-21,Cosmetic
443124,M,47,353.06,2023-01-30,Travel
444569,F,53,375.22,2023-09-11,Market
758098,M,32,156.02,2023-08-25,Cosmetic
850328,M,70,21.74,2023-04-20,Restaurant
575445,F,39,56.13,2023-03-23,Restaurant
654186,F,69,77.2,2023-05-24,Restaurant
820462,F,22,20.87,2023-01-13,Restaurant
855404,,45,161.99,2023-02-27,Cosmetic
63916,F,44,267.74,2023-02-24,Market
914153,M,69,405.19,2023-01-22,Market
472649,F,51,82.52,2023-01-09,Restaurant
791313,M,37,1879.14,2023-05-15,Travel
643331,F,34,154.78,2023-05-29,Clothing
68163,F,48,44.38,2023-04-10,Cosmetic
753545,M,51,320.49,2023-05-12,Market
759739,,39,90.17,2023-01-04,Restaurant
542871,M,71,123.99,2023-09-02,Cosmetic
255242,F,73,106.96,2023-06-15,Cosmetic
412412,,18,998,2023-09-18,Electronics
444739,F,31,1135.65,2023-07-03,Travel
16065,M,36,130.67,2023-09-21,Cosmetic
730356,,74,71.31,2023-03-23,Cosmetic
405894,M,69,303.74,2023-04-19,Market
720443,F,29,83.09,2023-07-23,Restaurant
175301,F,19,751.04,2023-01-17,Electronics
747538,M,55,54.15,2023-04-20,Clothing
420546,F,34,103.92,2023-01-22,Clothing
170542,M,28,20.26,2023-07-26,Restaurant
513143,F,57,84.16,2023-06-20,Restaurant
361855,M,33,2881.45,2023-10-04,Travel
75320,M,27,278.29,2023-04-28,Market
752421,F,72,34.08,2023-06-10,Restaurant
639330,M,30,13.49,2023-04-12,Restaurant
178870,M,19,206.65,2023-04-06,Clothing
443162,F,59,15.34,2023-09-10,Restaurant
901277,M,73,942.78,2023-06-16,Electronics
599274,M,35,341.03,2023-09-28,Electronics
982002,F,21,41.67,2023-01-01,Cosmetic
25543,M,20,45.92,2023-08-01,Restaurant
797363,F,50,223.55,2023-03-29,Market
314155,M,62,159.09,2023-09-02,Clothing
103315,F,19,937.79,2023-05-25,Electronics
581896,M,59,78.73,2023-09-18,Restaurant
726986,F,48,118.59,2023-08-27,Cosmetic
284679,F,52,225.64,2023-04-20,Clothing
61091,F,61,180.02,2023-02-16,Cosmetic
910363,F,66,27.12,2023-07-13,Restaurant
567957,F,30,59.27,2023-02-12,Cosmetic
529856,F,64,12.64,2023-01-01,Cosmetic
918409,F,33,389.05,2023-03-16,Market
37118,F,23,614.78,2023-06-19,Electronics
693584,M,52,497.56,2023-03-23,Market
317527,M,68,462.66,2023-06-28,Market
345271,,47,81.33,2023-06-30,Restaurant
886435,M,24,40.73,2023-09-14,Restaurant
548547,M,70,69.8,2023-01-24,Restaurant
789741,M,30,469.98,2023-03-15,Travel
633100,F,66,645.44,2023-04-18,Electronics
855092,M,25,410.77,2023-08-14,Market
589059,M,62,137.11,2023-04-30,Cosmetic
300237,M,59,63.48,2023-09-03,Restaurant
109080,F,73,169.14,2023-03-27,Cosmetic
103310,M,67,31.91,2023-10-12,Market
154224,M,52,90.52,2023-07-07,Cosmetic
829610,F,71,863.8,2023-08-04,Electronics
172870,M,60,332.42,2023-09-03,Travel
856643,M,53,95.65,2023-09-07,Clothing
480172,M,42,18.33,2023-04-21,Cosmetic
707086,M,64,66.71,2023-04-25,Market
382792,F,66,273.03,2023-03-07,Clothing
300129,F,43,183.06,2023-09-16,Clothing
796574,F,39,628.43,2023-07-17,Travel
53213,M,51,2713.28,2023-08-17,Travel
123949,F,43,2230.3,2023-07-21,Travel
772759,F,38,460.16,2023-09-11,Market
258272,F,50,849.38,2023-03-21,Electronics
556610,F,32,10.52,2023-07-27,Restaurant
846650,M,47,347.1,2023-03-13,Market
436450,,52,2342.53,2023-03-22,Travel
553474,M,30,40.7,2023-03-01,Restaurant
225721,M,72,95.54,2023-01-19,Restaurant
475069,M,72,892.98,2023-07-27,Travel
600342,,65,60.03,2023-10-01,Restaurant
515334,F,53,49.7,2023-05-23,Clothing
696934,F,41,217.55,2023-06-23,Travel
474360,F,20,2611.89,2023-04-24,Travel
519475,,72,99.74,2023-05-28,Restaurant
4201,M,19,68.7,2023-10-12,Clothing
100569,M,41,76.84,2023-05-10,Restaurant
700906,F,29,408.76,2023-02-24,Electronics
443673,M,71,109.74,2023-05-02,Market
896678,M,40,160.56,2023-04-18,Market
91054,,24,498.01,2023-01-23,Market
13871,F,29,26.87,2023-03-18,Restaurant
205522,M,67,260.2,2023-08-17,Clothing
725284,M,29,75.94,2023-10-10,Market
961387,F,66,146.17,2023-02-08,Cosmetic
86791,F,60,45.61,2023-01-03,Restaurant
213591,M,33,27.25,2023-04-19,Clothing
472252,M,53,110.27,2023-06-20,Market
962144,M,22,476.9,2023-05-27,Market
849041,F,72,427.92,2023-01-26,Market
675880,M,50,859.49,2023-03-27,Electronics
398545,,50,941.68,2023-06-24,Electronics
784857,F,20,181.27,2023-07-10,Clothing
76580,M,75,97.25,2023-08-17,Cosmetic
964863,M,69,2462.66,2023-04-26,Travel
697021,M,45,14.12,2023-04-29,Cosmetic
457126,M,33,315.99,2023-01-18,Electronics
165585,M,31,2479.51,2023-02-02,Travel
651487,F,65,59.23,2023-05-10,Restaurant
170093,F,42,36.11,2023-04-14,Restaurant
195546,F,45,63.88,2023-06-06,Electronics
865765,F,61,22.61,2023-07-21,Restaurant
103618,F,44,13.98,2023-08-16,Restaurant
169707,,47,107.69,2023-07-03,Cosmetic
79326,M,73,11.44,2023-07-03,Cosmetic
857340,M,43,198.31,2023-05-09,Cosmetic
234393,M,50,907.83,2023-10-12,Electronics
427428,M,66,521.66,2023-05-31,Electronics
550447,,31,243.24,2023-03-26,Clothing
260620,M,20,371.47,2023-06-14,Travel
488719,M,36,1069.72,2023-03-28,Travel
457035,M,49,215.51,2023-09-05,Market
822710,M,65,82.92,2023-09-05,Restaurant
456454,M,29,316.9,2023-04-29,Market
462041,M,70,154.8,2023-05-14,Cosmetic
54425,F,68,121.67,2023-09-01,Market
527567,F,70,234.63,2023-09-14,Electronics
863905,F,73,103.86,2023-04-05,Clothing
220891,,53,58.06,2023-09-09,Clothing
652241,,45,61.3,2023-09-02,Restaurant
850035,F,29,549.08,2023-07-20,Electronics
977909,,48,761.82,2023-05-06,Electronics
102045,F,74,1469.09,2023-01-05,Travel
989426,F,28,111.86,2023-03-31,Clothing
676949,M,20,86.07,2023-05-12,Restaurant
876545,M,19,41.78,2023-04-24,Cosmetic
611185,M,71,701.81,2023-02-10,Electronics
203708,M,23,108.43,2023-03-06,Clothing
701227,M,56,210.17,2023-05-25,Market
128352,F,74,153.63,2023-07-13,Cosmetic
193928,,48,290.4,2023-05-11,Electronics
320347,F,67,310.56,2023-09-06,Travel
701840,F,42,93.26,2023-10-01,Restaurant
